11-16 23:20:37, 7.027, 228.5, 19.1, 1013.76912209
11-16 23:21:09, 7.025, 228.5, 19.1, 1013.72952889
11-16 23:21:41, 7.028, 228.5, 19.1, 1013.71633117
11-16 23:22:13, 7.025, 228.7, 19.1, 1013.63286591
11-16 23:22:45, 7.026, 228.7, 19.1, 1013.66354032
11-16 23:23:18, 7.021, 228.7, 19.11, 1013.68526516
11-16 23:23:50, 7.024, 228.6, 19.09, 1013.6770981
11-16 23:24:22, 7.023, 228.6, 19.09, 1013.65962141
11-16 23:24:54, 7.025, 228.4, 19.1, 1013.67209856
11-16 23:25:26, 7.024, 228.7, 19.09, 1013.64642392
11-16 23:25:59, 7.025, 228.5, 19.09, 1013.55832033
11-16 23:26:31, 7.024, 228.5, 19.1, 1013.61074953
11-16 23:27:03, 7.025, 228.6, 19.1, 1013.62822618
11-16 23:27:35, 7.024, 228.5, 19.1, 1013.66354032
11-16 23:28:07, 7.025, 228.5, 19.09, 1013.56723909
11-16 23:28:39, 7.023, 228.5, 19.09, 1013.56259904
11-16 23:29:12, 7.025, 228.8, 19.1, 1013.61074953
11-16 23:29:44, 7.024, 228.5, 19.11, 1013.6367522
11-16 23:30:16, 7.026, 228.8, 19.09, 1013.54940148
11-16 23:30:48, 7.024, 228.8, 19.08, 1013.47949758
11-16 23:31:20, 7.025, 228.5, 19.09, 1013.52300637
11-16 23:31:53, 7.023, 228.6, 19.09, 1013.55832033
11-16 23:32:25, 7.026, 228.5, 19.09, 1013.65534228
11-16 23:32:57, 7.025, 228.6, 19.08, 1013.61183141
11-16 23:33:29, 7.025, 228.7, 19.08, 1013.51908957
11-16 23:34:01, 7.025, 228.6, 19.08, 1013.57187895
11-16 23:34:34, 7.027, 228.7, 19.07, 1013.59899449
11-16 23:35:06, 7.024, 228.5, 19.07, 1013.51553368
11-16 23:35:38, 7.024, 228.4, 19.06, 1013.48950105
11-16 23:36:10, 7.025, 228.5, 19.06, 1013.54656703
11-16 23:36:42, 7.023, 228.6, 19.06, 1013.52481275
11-16 23:37:14, 7.025, 228.9, 19.05, 1013.52945201
11-16 23:37:47, 7.026, 228.9, 19.06, 1013.59079656
11-16 23:38:19, 7.025, 228.7, 19.04, 1013.55192642
11-16 23:38:51, 7.026, 228.6, 19.03, 1013.54800723
11-16 23:39:23, 7.026, 228.5, 19.03, 1013.39857073
11-16 23:39:55, 7.026, 228.4, 19.04, 1013.45099449
11-16 23:40:28, 7.026, 228.2, 19.04, 1013.45527297
11-16 23:41:00, 7.026, 228.4, 19.04, 1013.49022287
11-16 23:41:32, 7.026, 228.5, 19.04, 1013.36717669
11-16 23:42:04, 7.026, 228.8, 19.03, 1013.34150822
11-16 23:42:36, 7.024, 228.7, 19.02, 1013.36826178
11-16 23:43:09, 7.024, 228.6, 19.02, 1013.37253997
11-16 23:43:41, 7.024, 228.5, 19.03, 1013.37645667
11-16 23:44:13, 7.025, 228.6, 19.02, 1013.3286741
11-16 23:44:45, 7.026, 228.5, 19.02, 1013.31083819
11-16 23:45:17, 7.024, 228.6, 19.04, 1013.41568392
11-16 23:45:50, 7.025, 228.7, 19.04, 1013.43315864
11-16 23:46:22, 7.026, 228.5, 19.04, 1013.38037307
11-16 23:46:54, 7.022, 228.6, 19.04, 1013.45527297
11-16 23:47:26, 7.026, 228.5, 19.02, 1013.29336433
11-16 23:47:58, 7.024, 228.7, 19.03, 1013.33686819
11-16 23:48:30, 7.025, 228.7, 19.03, 1013.40284902
11-16 23:49:03, 7.025, 228.8, 19.04, 1013.37609492
11-16 23:49:35, 7.025, 228.8, 19.04, 1013.40248758
11-16 23:50:07, 7.025, 228.7, 19.03, 1013.33259017
11-16 23:50:39, 7.024, 228.6, 19.04, 1013.40248758
11-16 23:51:11, 7.024, 228.7, 19.03, 1013.38073485
11-16 23:51:44, 7.024, 228.7, 19.03, 1013.33686819
11-16 23:52:16, 7.024, 228.7, 19.05, 1013.36253642
11-16 23:52:48, 7.026, 228.7, 19.04, 1013.34542423
11-16 23:53:20, 7.026, 228.6, 19.04, 1013.34970227
11-16 23:53:52, 7.028, 228.8, 19.03, 1013.31475379
11-16 23:54:25, 7.027, 228.6, 19.04, 1013.39356945
11-16 23:54:57, 7.027, 228.6, 19.04, 1013.33650595
11-16 23:55:29, 7.024, 228.5, 19.05, 1013.38001103
11-16 23:56:01, 7.027, 228.7, 19.04, 1013.36717669
11-16 23:56:33, 7.024, 228.8, 19.04, 1013.33186551
11-16 23:57:05, 7.025, 228.7, 19.05, 1013.34469939
11-16 23:57:38, 7.025, 228.9, 19.05, 1013.32722489
11-16 23:58:10, 7.025, 228.8, 19.05, 1013.30938746
11-16 23:58:42, 7.024, 228.7, 19.06, 1013.32686196
11-16 23:59:14, 7.027, 228.5, 19.06, 1013.33113984
11-16 23:59:46, 7.026, 228.7, 19.06, 1013.40604216
11-17 00:00:19, 7.027, 228.6, 19.06, 1013.40140177
11-17 00:00:51, 7.026, 228.6, 19.06, 1013.39248307
11-17 00:01:23, 7.027, 228.6, 19.05, 1013.32722489
11-17 00:01:55, 7.023, 228.4, 19.06, 1013.24304026
11-17 00:02:27, 7.026, 228.6, 19.06, 1013.34861453
11-17 00:03:00, 7.027, 228.6, 19.06, 1013.44099224
11-17 00:03:32, 7.024, 228.4, 19.07, 1013.33077664
11-17 00:04:04, 7.024, 228.4, 19.07, 1013.33933236
11-17 00:04:36, 7.025, 228.7, 19.07, 1013.34825145
11-17 00:05:08, 7.024, 228.5, 19.07, 1013.38356428
11-17 00:05:40, 7.024, 228.6, 19.07, 1013.45810564
11-17 00:06:13, 7.025, 228.6, 19.07, 1013.37464539
11-17 00:06:45, 7.024, 228.5, 19.07, 1013.29974135
11-17 00:07:17, 7.025, 228.5, 19.08, 1013.22911421
11-17 00:07:49, 7.024, 228.4, 19.08, 1013.37391912
11-17 00:08:21, 7.022, 228.6, 19.07, 1013.29974135
11-17 00:08:54, 7.025, 228.7, 19.09, 1013.4352647
11-17 00:09:26, 7.024, 228.6, 19.08, 1013.40495476
11-17 00:09:58, 7.023, 228.7, 19.08, 1013.35644392
11-17 00:10:30, 7.025, 228.6, 19.07, 1013.35680731
11-17 00:11:02, 7.024, 228.4, 19.07, 1013.31721612
11-17 00:11:35, 7.025, 228.6, 19.07, 1013.27334736
11-17 00:12:07, 7.023, 228.6, 19.07, 1013.1941655
11-17 00:12:39, 7.024, 228.4, 19.07, 1013.34825145
11-17 00:13:11, 7.023, 228.6, 19.07, 1013.38320146
11-17 00:13:43, 7.023, 228.6, 19.06, 1013.29154964
11-17 00:14:15, 7.025, 228.7, 19.07, 1013.30866059
11-17 00:14:48, 7.026, 228.5, 19.06, 1013.28690826
11-17 00:15:20, 7.026, 228.5, 19.06, 1013.28690826
11-17 00:15:52, 7.023, 228.5, 19.06, 1013.28263058
11-17 00:16:24, 7.027, 228.8, 19.08, 1013.25978589
11-17 00:16:56, 7.026, 228.6, 19.06, 1013.31330194
11-17 00:17:29, 7.024, 228.7, 19.07, 1013.29546365
11-17 00:18:01, 7.025, 228.7, 19.06, 1013.27407525
11-17 00:18:33, 7.025, 228.8, 19.05, 1013.362174
11-17 00:19:05, 7.024, 228.6, 19.06, 1013.30902415
11-17 00:19:37, 7.025, 228.6, 19.06, 1013.28690826
11-17 00:20:10, 7.021, 228.6, 19.05, 1013.27871651
11-17 00:20:42, 7.024, 228.6, 19.04, 1013.31866909
11-17 00:21:14, 7.024, 228.7, 19.05, 1013.33578072
11-17 00:21:46, 7.023, 228.7, 19.05, 1013.2697976
11-17 00:22:18, 7.025, 228.6, 19.05, 1013.26124231
11-17 00:22:50, 7.023, 228.9, 19.04, 1013.25268706
11-17 00:23:23, 7.024, 228.6, 19.04, 1013.31866909
11-17 00:23:55, 7.024, 228.6, 19.06, 1013.26087858
11-17 00:24:27, 7.025, 228.6, 19.05, 1013.24340437
11-17 00:24:59, 7.023, 228.6, 19.05, 1013.20417891
11-17 00:25:31, 7.027, 228.7, 19.05, 1013.23912684
11-17 00:26:04, 7.024, 228.6, 19.03, 1013.26196902
11-17 00:26:36, 7.027, 228.7, 19.03, 1013.23557666
11-17 00:27:08, 7.025, 228.6, 19.03, 1013.2751652
11-17 00:27:40, 7.027, 228.4, 19.03, 1013.31047588
11-17 00:28:12, 7.024, 228.5, 19.02, 1013.31975619
11-17 00:28:44, 7.027, 228.4, 19.03, 1013.40284902
11-17 00:29:17, 7.025, 228.5, 19.03, 1013.32367203
11-17 00:29:49, 7.026, 228.6, 19.04, 1013.26624672
11-17 00:30:21, 7.023, 228.5, 19.02, 1013.21846639
11-17 00:30:53, 7.024, 228.4, 19.04, 1013.19134673
11-17 00:31:25, 7.025, 228.3, 19.03, 1013.20918431
11-17 00:31:58, 7.026, 228.6, 19.03, 1013.22274394
11-17 00:32:30, 7.024, 228.4, 19.01, 1013.21882956
11-17 00:33:02, 7.026, 228.1, 19.03, 1013.20954793
11-17 00:33:34, 7.024, 228.4, 19.02, 1013.24949886
11-17 00:34:06, 7.025, 228.6, 19.03, 1013.2270215
11-17 00:34:39, 7.023, 228.4, 19.02, 1013.16568259
11-17 00:35:11, 7.024, 228.5, 19.02, 1013.06903418
11-17 00:35:43, 7.027, 228.5, 19.03, 1013.0380002
11-17 00:36:15, 7.026, 228.7, 19.01, 1013.0208931
11-17 00:36:47, 7.023, 228.6, 19.0, 1013.09582581
11-17 00:37:20, 7.025, 228.5, 19.03, 1013.14356795
11-17 00:37:52, 7.026, 228.6, 19.01, 1013.13968973
11-17 00:38:24, 7.025, 228.5, 19.01, 1013.18816051
11-17 00:38:56, 7.027, 228.6, 19.01, 1013.11329852
11-17 00:39:28, 7.026, 228.5, 19.0, 1013.18819469
11-17 00:40:00, 7.025, 228.5, 19.01, 1013.20563377
11-17 00:40:33, 7.026, 228.5, 19.0, 1013.12258067
11-17 00:41:05, 7.024, 228.5, 19.02, 1013.19671545
11-17 00:41:37, 7.024, 228.6, 18.99, 1013.11830342
11-17 00:42:09, 7.024, 228.6, 19.0, 1013.15324881
11-17 00:42:41, 7.025, 228.5, 19.0, 1013.13541245
11-17 00:43:14, 7.025, 228.6, 18.99, 1013.1446941
11-17 00:43:46, 7.026, 228.5, 19.01, 1013.1175757
11-17 00:44:18, 7.028, 228.7, 19.0, 1013.22350376
11-17 00:44:50, 7.026, 228.8, 19.02, 1013.13073629
11-17 00:45:22, 7.024, 228.7, 19.01, 1013.17035835
11-17 00:45:54, 7.026, 228.5, 19.0, 1013.1047442
11-17 00:46:27, 7.024, 228.4, 19.02, 1013.18779704
11-17 00:46:59, 7.025, 228.6, 19.01, 1013.19243798
11-17 00:47:31, 7.024, 228.6, 19.02, 1013.18779704
11-17 00:48:03, 7.024, 228.7, 19.01, 1013.12645909
11-17 00:48:35, 7.024, 228.5, 19.02, 1013.13073629
11-17 00:49:08, 7.025, 228.4, 19.03, 1013.15639968
11-17 00:49:40, 7.022, 228.6, 19.01, 1013.0208931
11-17 00:50:12, 7.026, 228.5, 19.03, 1013.0376345
11-17 00:50:44, 7.027, 228.5, 19.03, 1013.0116083
11-17 00:51:16, 7.026, 228.4, 19.02, 1013.02516986
11-17 00:51:49, 7.027, 228.5, 19.03, 1013.05974986
11-17 00:52:21, 7.027, 228.6, 19.02, 1012.98558252
11-17 00:52:53, 7.027, 228.5, 19.02, 1013.09970295
11-17 00:53:25, 7.027, 228.5, 19.03, 1013.05083061
11-17 00:53:57, 7.025, 228.5, 19.03, 1013.02443839
11-17 00:54:29, 7.024, 228.7, 19.04, 1013.17387314
11-17 00:55:02, 7.026, 228.6, 19.02, 1013.01197407
11-17 00:55:34, 7.025, 228.7, 19.02, 1012.92815637
11-17 00:56:06, 7.025, 228.7, 19.03, 1013.08186503
11-17 00:56:38, 7.025, 228.7, 19.01, 1013.06939909
11-17 00:57:10, 7.024, 228.7, 19.03, 1013.13464914
11-17 00:57:43, 7.026, 228.8, 19.02, 1013.06011521
11-17 00:58:15, 7.022, 228.6, 19.04, 1013.05938426
11-17 00:58:47, 7.025, 228.6, 19.04, 1013.0683036
11-17 00:59:19, 7.024, 228.5, 19.03, 1013.07722285
11-17 00:59:51, 7.023, 228.5, 19.03, 1013.09506105
11-17 01:00:24, 7.022, 228.7, 19.04, 1013.05938426
11-17 01:00:56, 7.023, 228.6, 19.04, 1013.14283886
11-17 01:01:28, 7.023, 228.6, 19.04, 1013.16067694
11-17 01:02:00, 7.023, 228.6, 19.03, 1012.94526182
11-17 01:02:32, 7.023, 228.8, 19.02, 1012.91496051
11-17 01:03:05, 7.023, 228.6, 19.02, 1012.95454811
11-17 01:03:37, 7.025, 228.8, 19.03, 1013.07294593
11-17 01:04:09, 7.022, 228.6, 19.04, 1012.99340319
11-17 01:04:41, 7.023, 228.6, 19.03, 1012.98521643
11-17 01:05:13, 7.021, 228.7, 19.02, 1012.95454811
11-17 01:05:45, 7.021, 228.5, 19.02, 1012.96774398
11-17 01:06:18, 7.021, 228.8, 19.01, 1012.97702933
11-17 01:06:50, 7.021, 228.8, 19.01, 1012.94171878
11-17 01:07:22, 7.023, 228.8, 19.0, 1012.88469774
11-17 01:07:54, 7.024, 228.6, 18.99, 1012.94713003
11-17 01:08:26, 7.024, 228.6, 19.0, 1012.93747966
11-17 01:08:59, 7.023, 228.7, 19.0, 1013.01665266
11-17 01:09:31, 7.025, 228.6, 19.0, 1012.97743167
11-17 01:10:03, 7.023, 228.7, 19.0, 1012.91145502
11-17 01:10:35, 7.025, 229.0, 19.0, 1012.97278953
11-17 01:11:07, 7.024, 228.5, 19.03, 1013.04227699
11-17 01:11:39, 7.023, 228.6, 19.02, 1013.05156144
11-17 01:12:12, 7.025, 228.8, 19.01, 1012.95495166
11-17 01:12:44, 7.025, 228.7, 19.02, 1012.81403782
11-17 01:13:16, 7.022, 228.5, 19.0, 1012.9157314
11-17 01:13:48, 7.022, 228.3, 19.0, 1013.01701771
11-17 01:14:20, 7.022, 228.6, 19.01, 1012.98134276
11-17 01:14:53, 7.020, 228.6, 19.02, 1013.01625079
11-17 01:15:25, 7.022, 228.4, 19.0, 1012.98598498
11-17 01:15:57, 7.021, 228.3, 19.0, 1013.05623922
11-17 01:16:29, 7.024, 228.8, 19.0, 1012.94639865
11-17 01:17:01, 7.023, 228.6, 19.01, 1012.93283698
11-17 01:17:34, 7.022, 228.5, 19.0, 1012.91145502
11-17 01:18:06, 7.020, 228.7, 19.01, 1012.97242378
11-17 01:18:38, 7.022, 228.5, 19.0, 1012.96851293
11-17 01:19:10, 7.022, 228.7, 19.0, 1012.93784567
11-17 01:19:42, 7.023, 228.4, 18.99, 1012.92037392
11-17 01:20:15, 7.022, 228.4, 18.99, 1012.92501626
11-17 01:20:47, 7.019, 228.6, 18.99, 1012.98635031
11-17 01:21:19, 7.023, 228.6, 19.0, 1012.96423633
11-17 01:21:51, 7.022, 228.6, 18.99, 1012.97315503
11-17 01:22:23, 7.023, 228.7, 18.99, 1012.96887839
11-17 01:22:55, 7.023, 228.5, 18.99, 1012.92073981
11-17 01:23:28, 7.023, 228.7, 18.98, 1012.91218693
11-17 01:24:00, 7.021, 228.6, 18.98, 1012.91682897
11-17 01:24:32, 7.021, 228.4, 18.95, 1012.8387579
11-17 01:25:04, 7.026, 228.5, 18.97, 1012.89080487
11-17 01:25:36, 7.022, 228.6, 18.96, 1012.89544673
11-17 01:26:09, 7.024, 228.6, 18.96, 1012.94394859
11-17 01:26:41, 7.024, 228.7, 18.97, 1012.94786042
11-17 01:27:13, 7.026, 228.5, 18.96, 1012.92647743
11-17 01:27:45, 7.024, 228.6, 18.96, 1012.95714318
11-17 01:28:17, 7.024, 228.5, 18.96, 1012.94822524
11-17 01:28:49, 7.022, 228.5, 18.96, 1012.88225211
11-17 01:29:22, 7.022, 228.3, 18.96, 1013.00100381
11-17 01:29:54, 7.021, 228.4, 18.95, 1012.9664252
11-17 01:30:26, 7.022, 228.4, 18.96, 1013.00136774
11-17 01:30:58, 7.023, 228.2, 18.96, 1012.98817325
11-17 01:31:30, 7.022, 228.5, 18.96, 1012.9000884
11-17 01:32:03, 7.024, 228.5, 18.95, 1012.93148316
11-17 01:32:35, 7.023, 228.4, 18.94, 1012.90081812
11-17 01:33:07, 7.024, 228.3, 18.94, 1012.8965416
11-17 01:33:39, 7.025, 228.5, 18.93, 1012.93648801
11-17 01:34:11, 7.024, 228.5, 18.96, 1012.9485898
11-17 01:34:44, 7.023, 228.5, 18.94, 1012.90081812
11-17 01:35:16, 7.019, 228.7, 18.92, 1012.89299369
11-17 01:35:48, 7.024, 228.5, 18.93, 1012.88371208
11-17 01:36:20, 7.021, 228.6, 18.94, 1013.01992908
11-17 01:36:52, 7.025, 228.4, 18.95, 1013.04559153
11-17 01:37:24, 7.023, 228.5, 18.94, 1013.02420613
11-17 01:37:57, 7.025, 228.5, 18.95, 1012.97070198
11-17 01:38:29, 7.025, 228.6, 18.94, 1012.94504145
11-17 01:39:01, 7.026, 228.6, 18.94, 1012.96251234
11-17 01:39:33, 7.025, 228.6, 18.94, 1012.90081812
11-17 01:40:05, 7.023, 228.4, 18.94, 1012.92292988
11-17 01:40:38, 7.023, 228.5, 18.93, 1012.98498708
11-17 01:41:10, 7.025, 228.6, 18.93, 1012.97643325
11-17 01:41:42, 7.024, 228.6, 18.94, 1013.07698267
11-17 01:42:14, 7.022, 228.6, 18.94, 1013.06806576
11-17 01:42:46, 7.022, 228.5, 18.94, 1013.00209484
11-17 01:43:19, 7.023, 228.4, 18.95, 1012.90509465
11-17 01:43:51, 7.022, 228.6, 18.94, 1013.00209484
11-17 01:44:23, 7.021, 228.7, 18.95, 1013.01920274
11-17 01:44:55, 7.023, 228.6, 18.94, 1012.9757065
11-17 01:45:27, 7.024, 228.8, 18.94, 1012.98890067
11-17 01:45:59, 7.021, 228.7, 18.95, 1013.02812009
11-17 01:46:32, 7.021, 228.5, 18.94, 1012.99354094
11-17 01:47:04, 7.023, 228.6, 18.94, 1012.98034688
11-17 01:47:36, 7.022, 228.8, 18.93, 1012.95859918
11-17 01:48:08, 7.020, 228.6, 18.95, 1013.02384306
11-17 01:48:40, 7.020, 228.7, 18.95, 1013.00600835
11-17 01:49:13, 7.021, 228.5, 18.94, 1012.88762393
11-17 01:49:45, 7.022, 228.6, 18.94, 1012.95395877
11-17 01:50:17, 7.020, 228.7, 18.96, 1013.00136774
11-17 01:50:49, 7.022, 228.6, 18.95, 1013.18645249
11-17 01:51:21, 7.019, 228.5, 18.95, 1013.08517475
11-17 01:51:54, 7.023, 228.8, 18.95, 1013.02812009
11-17 01:52:26, 7.022, 228.5, 18.94, 1013.05914875
11-17 01:52:58, 7.020, 228.6, 18.95, 1013.06770313
11-17 01:53:30, 7.020, 228.5, 18.95, 1013.01028529
11-17 01:54:02, 7.021, 228.6, 18.96, 1013.08908924
11-17 01:54:34, 7.018, 228.9, 18.96, 1013.09336649
11-17 01:55:07, 7.020, 228.9, 18.97, 1013.03167011
11-17 01:55:39, 7.022, 228.6, 18.96, 1012.99672695
11-17 01:56:11, 7.018, 228.7, 18.96, 1013.09336649
11-17 01:56:43, 7.021, 228.6, 18.97, 1013.00063964
11-17 01:57:15, 7.021, 228.6, 18.97, 1013.07980859
11-17 01:57:48, 7.022, 228.6, 18.97, 1013.07980859
11-17 01:58:20, 7.022, 228.6, 18.97, 1013.07980859
11-17 01:58:52, 7.020, 228.5, 18.98, 1013.03558318
11-17 01:59:24, 7.021, 228.6, 18.97, 1013.00063964
11-17 01:59:56, 7.023, 228.6, 18.98, 1012.96496696
11-17 02:00:28, 7.022, 228.8, 18.98, 1012.98280349
11-17 02:01:01, 7.021, 228.8, 18.98, 1012.95641367
11-17 02:01:33, 7.020, 228.6, 18.97, 1013.05341892
11-17 02:02:05, 7.020, 228.5, 18.97, 1013.07553143
11-17 02:02:37, 7.022, 228.6, 18.97, 1013.13258798
11-17 02:03:09, 7.022, 228.7, 18.97, 1013.1632552
11-17 02:03:42, 7.019, 228.5, 18.98, 1013.14114277
11-17 02:04:14, 7.019, 228.4, 18.96, 1013.15933996
11-17 02:04:46, 7.022, 228.4, 18.97, 1013.1283106
11-17 02:05:18, 7.021, 228.7, 18.97, 1013.1632552
11-17 02:05:50, 7.019, 228.6, 18.97, 1013.08408576
11-17 02:06:23, 7.020, 228.4, 18.96, 1013.15933996
11-17 02:06:55, 7.020, 228.5, 18.97, 1013.19856232
11-17 02:07:27, 7.019, 228.6, 18.97, 1013.17217257
11-17 02:07:59, 7.022, 228.8, 18.98, 1013.16753271
11-17 02:08:31, 7.024, 228.8, 18.98, 1013.15433774
11-17 02:09:04, 7.022, 228.6, 18.97, 1013.20320178
11-17 02:09:36, 7.020, 228.6, 18.97, 1013.20283998
11-17 02:10:08, 7.018, 228.6, 18.98, 1013.24670263
11-17 02:10:40, 7.022, 228.7, 18.98, 1013.19392267
11-17 02:11:12, 7.020, 228.5, 18.98, 1013.27309264
11-17 02:11:44, 7.021, 228.7, 18.98, 1013.26417554
11-17 02:12:17, 7.020, 228.4, 18.98, 1013.22459038
11-17 02:12:49, 7.019, 228.5, 18.98, 1013.26417554
11-17 02:13:21, 7.020, 228.5, 18.98, 1013.32587271
11-17 02:13:53, 7.019, 228.5, 18.98, 1013.27309264
11-17 02:14:25, 7.019, 228.5, 18.97, 1013.31303824
11-17 02:14:58, 7.020, 228.5, 18.97, 1013.40968091
11-17 02:15:30, 7.020, 228.5, 18.97, 1013.31303824
11-17 02:16:02, 7.019, 228.5, 18.97, 1013.26453676
11-17 02:16:34, 7.021, 228.5, 18.97, 1013.26453676
11-17 02:17:06, 7.020, 228.4, 18.96, 1013.24742509
11-17 02:17:39, 7.019, 228.7, 18.97, 1013.28237049
11-17 02:18:11, 7.020, 228.9, 18.96, 1013.27809247
11-17 02:18:43, 7.023, 228.7, 18.97, 1013.38756945
11-17 02:19:15, 7.020, 228.5, 18.99, 1013.34298546
11-17 02:19:47, 7.020, 228.4, 18.96, 1013.33087148
11-17 02:20:19, 7.019, 228.5, 18.96, 1013.34870433
11-17 02:20:52, 7.020, 228.5, 18.96, 1013.37081522
11-17 02:21:24, 7.023, 228.4, 18.96, 1013.29164762
11-17 02:21:56, 7.020, 228.7, 18.95, 1013.31375859
11-17 02:22:28, 7.021, 228.7, 18.96, 1013.31339854
11-17 02:23:00, 7.018, 228.4, 18.95, 1013.28736952
11-17 02:23:33, 7.020, 228.5, 18.95, 1013.28772964
11-17 02:24:05, 7.022, 228.6, 18.95, 1013.30092402
11-17 02:24:37, 7.020, 228.5, 18.94, 1013.27061721
11-17 02:25:09, 7.018, 228.7, 18.94, 1013.32303449
11-17 02:25:41, 7.021, 228.5, 18.95, 1013.34478551
11-17 02:26:13, 7.020, 228.5, 18.94, 1013.23959064
11-17 02:26:46, 7.022, 228.7, 18.94, 1013.30128373
11-17 02:27:18, 7.021, 228.8, 18.94, 1013.34514477
11-17 02:27:50, 7.020, 228.6, 18.93, 1013.34550378
11-17 02:28:22, 7.020, 228.5, 18.94, 1013.30556194
11-17 02:28:54, 7.021, 228.6, 18.93, 1013.2535049
11-17 02:29:27, 7.020, 228.6, 18.94, 1013.31019968
11-17 02:29:59, 7.020, 228.8, 18.91, 1013.35944384
11-17 02:30:31, 7.024, 228.6, 18.92, 1013.3283902
11-17 02:31:03, 7.024, 228.4, 18.92, 1013.2888085
11-17 02:31:35, 7.022, 228.5, 18.93, 1013.31947462
11-17 02:32:08, 7.021, 228.7, 18.92, 1013.36369339
11-17 02:32:40, 7.022, 228.5, 18.92, 1013.40791138
11-17 02:33:12, 7.021, 228.6, 18.91, 1013.41649723
11-17 02:33:44, 7.020, 228.5, 18.92, 1013.38580248
11-17 02:34:16, 7.019, 228.5, 18.93, 1013.37225048
11-17 02:34:49, 7.020, 228.6, 18.92, 1013.53093472
11-17 02:35:21, 7.019, 228.6, 18.92, 1013.36369339
11-17 02:35:53, 7.020, 228.4, 18.92, 1013.39008112
11-17 02:36:25, 7.023, 228.5, 18.92, 1013.36833009
11-17 02:36:57, 7.024, 228.6, 18.92, 1013.27597389
11-17 02:37:29, 7.022, 228.6, 18.93, 1013.39863843
11-17 02:38:02, 7.022, 228.7, 18.93, 1013.36761352
11-17 02:38:34, 7.018, 228.5, 18.94, 1013.34514477
11-17 02:39:06, 7.020, 228.6, 18.93, 1013.34122537
11-17 02:39:38, 7.021, 228.4, 18.94, 1013.38936476
11-17 02:40:10, 7.020, 228.5, 18.94, 1013.34514477
11-17 02:40:43, 7.021, 228.7, 18.94, 1013.37581185
11-17 02:41:15, 7.020, 228.6, 18.95, 1013.35797996
11-17 02:41:47, 7.021, 228.6, 18.95, 1013.43714673
11-17 02:42:19, 7.021, 228.6, 18.95, 1013.37117441
11-17 02:42:51, 7.020, 228.6, 18.96, 1013.35298266
11-17 02:43:23, 7.021, 228.5, 18.96, 1013.41467768
11-17 02:43:56, 7.021, 228.5, 18.96, 1013.40576155
11-17 02:44:28, 7.023, 228.6, 18.97, 1013.36153936
11-17 02:45:00, 7.020, 228.6, 18.97, 1013.3479845
11-17 02:45:32, 7.023, 228.6, 18.96, 1013.31767672
11-17 02:46:04, 7.022, 228.6, 18.97, 1013.33942797
11-17 02:46:37, 7.020, 228.5, 18.98, 1013.32587271
11-17 02:47:09, 7.019, 228.5, 18.97, 1013.34370623
11-17 02:47:41, 7.023, 228.4, 18.98, 1013.32123393
11-17 02:48:13, 7.023, 228.3, 18.98, 1013.37865285
11-17 02:48:45, 7.023, 228.4, 18.97, 1013.35690116
11-17 02:49:18, 7.021, 228.6, 18.98, 1013.39184789
11-17 02:49:50, 7.024, 228.5, 18.97, 1013.49312953
11-17 02:50:22, 7.022, 228.6, 18.98, 1013.36081935
11-17 02:50:54, 7.020, 228.3, 18.97, 1013.34370623
11-17 02:51:26, 7.020, 228.4, 18.99, 1013.38257121
11-17 02:51:58, 7.020, 228.3, 18.98, 1013.49740841
11-17 02:52:31, 7.020, 228.4, 18.98, 1013.492771
11-17 02:53:03, 7.023, 228.5, 18.98, 1013.41787848
11-17 02:53:35, 7.018, 228.6, 18.98, 1013.4004048
11-17 02:54:07, 7.017, 228.4, 18.98, 1013.37865285
11-17 02:54:39, 7.021, 228.5, 18.98, 1013.40932145
11-17 02:55:12, 7.018, 228.7, 18.97, 1013.38329102
11-17 02:55:44, 7.020, 228.5, 18.97, 1013.41859727
11-17 02:56:16, 7.022, 228.5, 18.99, 1013.43963087
11-17 02:56:48, 7.022, 228.4, 18.98, 1013.50596619
11-17 02:57:20, 7.021, 228.6, 18.97, 1013.39648596
11-17 02:57:53, 7.018, 228.6, 18.97, 1013.40968091
11-17 02:58:25, 7.019, 228.5, 18.97, 1013.31731639
11-17 02:58:57, 7.020, 228.8, 18.97, 1013.42751353
11-17 02:59:29, 7.020, 228.6, 18.97, 1013.38792901
11-17 03:00:01, 7.020, 228.5, 18.96, 1013.36617738
11-17 03:00:33, 7.020, 228.5, 18.96, 1013.39256683
11-17 03:01:06, 7.020, 228.4, 18.95, 1013.41503642
11-17 03:01:38, 7.018, 228.4, 18.96, 1013.44998297
11-17 03:02:10, 7.021, 228.6, 18.96, 1013.36617738
11-17 03:02:42, 7.021, 228.4, 18.96, 1013.34870433
11-17 03:03:14, 7.022, 228.6, 18.95, 1013.28309143
11-17 03:03:47, 7.020, 228.6, 18.94, 1013.32303449
11-17 03:04:19, 7.020, 228.5, 18.94, 1013.35833906
11-17 03:04:51, 7.023, 228.6, 18.94, 1013.3626175
11-17 03:05:23, 7.022, 228.5, 18.95, 1013.38864739
11-17 03:05:55, 7.023, 228.3, 18.95, 1013.43250963
11-17 03:06:28, 7.022, 228.6, 18.95, 1013.41075779
11-17 03:07:00, 7.021, 228.7, 18.93, 1013.37189204
11-17 03:07:32, 7.021, 228.7, 18.94, 1013.42894735
